id,name,age,gender,offense_type,sentence_duration_years,release_date,employment_status,support_program_enrolled,housing_status,reoffended,education_level,skills_certifications,counseling_sessions_attended
390852b7-ba36-4070-8349-893f511d4ff8,Susan Montgomery,26,other,prostitution,15,2021-07-22,part_time_employment,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,shared_housing,yes,a_levels,"['project_management_basics', 'it_support_certification', 'electrical_installation', 'health_and_safety_training']",12
6a6e9bda-cdaa-46e4-a0ce-16d314645b7e,Todd King,44,male,money_laundering,11,2020-08-14,self_employed,mental_health_counseling_program,stable_housing,no,vocational_ualification,"['communication_skills', 'welding_certification', 'data_entry', 'it_support_certification', 'project_management_basics']",14
51c002e2-2534-48a5-8eb7-a88e6f5fce22,Philip Davis,27,other,tax_evasion,15,2020-02-11,unemployed,vocational_training_program,family_support,yes,no_formal_qualification,"['landscaping_and_gardening', 'it_support_certification', 'electrical_installation']",13
5f2ba4d8-e4a7-4f66-a28a-60dddf030a16,Tiffany Diaz,46,other,credit_card_fraud,8,2022-12-23,employed,vocational_training_program,shared_housing,yes,gcses,"['welding_certification', 'communication_skills', 'driving_license_commercial', 'forklift_operation', 'health_and_safety_training']",5
ffe99f63-de58-4d71-88fa-b54570ac8780,Denise Brooks,56,other,arson,11,2024-10-18,part_time_employment,addiction_recovery_program,family_support,yes,postgraduate_degree,"['electrical_installation', 'driving_license_commercial', 'forklift_operation', 'plumbing_skills']",0
1f82d684-c055-4aec-97a1-3ca0343816f3,Lisa Morris,40,female,bribery,8,2021-03-04,self_employed,financial_literacy_program,shared_housing,yes,a_levels,"['catering_and_hospitality', 'small_business_basics']",17
c95821cd-0d36-4311-b282-5c6ce6e79c89,Dana Frazier,30,male,public_intoxication,2,2020-09-19,self_employed,mental_health_counseling_program,transitional_housing,no,undergraduate_degree,"['first_aid_certification', 'catering_and_hospitality', 'project_management_basics']",11
8f75f5af-8264-4139-868f-0ae8b9c25bbd,Miss Heather Drake,29,female,shoplifting,2,2024-04-06,self_employed,job_readiness_program,family_support,no,vocational_ualification,['first_aid_certification'],11
a71c1753-f327-492d-ba5b-a79b36dc510b,Laura Golden,29,male,vandalism,1,2024-03-22,self_employed,anger_management_program,shared_housing,yes,no_formal_qualification,"['project_management_basics', 'forklift_operation', 'small_business_basics']",1
bdf1da5d-834a-4a7c-925e-a760bb3be103,Shane Hall,34,male,counterfeiting,11,2022-06-19,self_employed,computer_skills_trainingparenting_skills_workshop,shared_housing,yes,no_formal_qualification,"['driving_license_commercial', 'landscaping_and_gardening', 'customer_service_training']",8
177cf6be-0564-4a3a-8a6c-72afba60a65e,Benjamin Poole,47,other,bribery,10,2022-05-07,part_time_employment,addiction_recovery_program,family_support,no,a_levels,"['customer_service_training', 'it_support_certification', 'welding_certification', 'data_entry', 'retail_management_basics']",6
70bd301d-b53c-46d8-94df-4d8e0a448c42,Jessica Smith,29,other,burglary,3,2023-09-04,unemployed,computer_skills_trainingparenting_skills_workshop,family_support,no,no_formal_qualification,['plumbing_skills'],7
42387d49-c470-491d-9ad5-4b624b59ac05,Mr. Dylan Ruiz,51,female,arson,12,2020-07-05,part_time_employment,vocational_training_program,family_support,no,undergraduate_degree,['catering_and_hospitality'],0
478c6afe-a2f2-4f11-97d4-32be57c1a0e3,Diana Carpenter,41,other,domestic_violence,7,2021-06-30,self_employed,anger_management_program,transitional_housing,yes,vocational_ualification,"['data_entry', 'health_and_safety_training', 'electrical_installation', 'project_management_basics']",16
7e769bf0-c3a6-4765-b435-e6df0f7d61c5,Margaret Hansen,50,male,identity_theft,7,2021-08-12,employed,entrepreneurship_program,transitional_housing,yes,no_formal_qualification,"['communication_skills', 'driving_license_commercial', 'small_business_basics']",5
d5f6103e-41f0-4da1-a951-1a88d59ea3d0,Connor Zimmerman,31,female,white_collar_crime,15,2020-10-27,employed,none,family_support,no,vocational_ualification,"['driving_license_commercial', 'welding_certification', 'customer_service_training', 'plumbing_skills']",10
aa8c53d2-3546-499c-808f-f82ce517682c,Frederick Ferguson,33,other,disorderly_conduct,1,2020-09-22,part_time_employment,financial_literacy_program,shared_housing,yes,vocational_ualification,"['health_and_safety_training', 'forklift_operation', 'retail_management_basics']",7
8be98e4a-0bf2-4f92-91d6-0d49d0dce44f,Jeremy Nelson,53,female,hate_crime,12,2020-08-15,self_employed,anger_management_program,family_support,no,postgraduate_degree,"['small_business_basics', 'retail_management_basics', 'welding_certification', 'customer_service_training', 'project_management_basics']",3
38d345b0-4e66-4585-9627-2c54fdab3ea9,Leslie Miller,38,male,disorderly_conduct,1,2022-04-30,unemployed,computer_skills_trainingparenting_skills_workshop,family_support,no,vocational_ualification,[],4
d6e06db1-7b5f-409f-a5bd-80b05646fa3f,Kim Jones,59,female,tax_evasion,11,2022-09-01,part_time_employment,mental_health_counseling_program,family_support,yes,no_formal_qualification,"['catering_and_hospitality', 'coding_basics', 'health_and_safety_training', 'data_entry', 'it_support_certification']",2
f54fb599-8aa4-4158-8b8f-657a2d2cfb5e,Tracey Braun,45,male,illegal_weapons_possession,4,2020-11-02,self_employed,job_readiness_program,shared_housing,no,no_formal_qualification,['project_management_basics'],2
a353a8dc-b820-403c-80c0-3baa6dd0601c,Heidi Jones,36,female,stalking,9,2022-08-31,unemployed,anger_management_program,family_support,no,gcses,"['driving_license_commercial', 'carpentry_skills', 'coding_basics', 'forklift_operation']",12
c78918e9-61ba-43ca-9789-97badc8eeaf4,Chad Fields,47,female,bribery,3,2021-03-16,part_time_employment,job_readiness_program,family_support,no,undergraduate_degree,"['coding_basics', 'it_support_certification', 'electrical_installation', 'carpentry_skills', 'data_entry']",14
a8e6d71a-caae-43e3-8da3-65d55046801c,Maria Foster,55,female,public_intoxication,2,2024-02-11,part_time_employment,computer_skills_trainingparenting_skills_workshop,shared_housing,no,postgraduate_degree,['health_and_safety_training'],11
6955cc9f-1efb-4a1f-a347-75bdbdf6b501,Bianca Brown,45,male,bribery,5,2023-06-21,self_employed,job_readiness_program,family_support,no,vocational_ualification,"['communication_skills', 'driving_license_commercial']",5
23697a5a-e918-434a-9943-b420a2e7349d,Taylor White,40,other,stalking,4,2021-02-15,self_employed,addiction_recovery_program,transitional_housing,yes,no_formal_qualification,[],9
63353c32-b13b-4c43-92af-989c2e3cb8de,Jesse Farley,27,female,illegal_weapons_possession,5,2020-07-28,employed,financial_literacy_program,shared_housing,no,postgraduate_degree,[],20
5555be9c-8679-4ba9-928c-e0f0cc520848,Mitchell Reed,23,male,counterfeiting,13,2019-12-18,unemployed,vocational_training_program,family_support,yes,undergraduate_degree,"['landscaping_and_gardening', 'project_management_basics']",4
f61adc82-c961-41be-bbee-7fa8ab66a952,Phillip Jensen,35,other,disorderly_conduct,2,2024-11-18,unemployed,none,family_support,no,gcses,[],14
ec4b970e-21cb-40f1-83be-39dd0b1a9691,Andrew Martin,43,male,bribery,3,2024-07-25,part_time_employment,anger_management_program,shared_housing,yes,no_formal_qualification,"['health_and_safety_training', 'carpentry_skills', 'welding_certification', 'catering_and_hospitality', 'plumbing_skills']",12
4f201556-72b1-4ad4-a24d-bf758e60e3b9,Betty Russo,58,other,domestic_violence,4,2023-05-15,part_time_employment,addiction_recovery_program,shared_housing,no,postgraduate_degree,[],14
ee16308d-3b2d-47f2-89f1-23d610c523de,Haley Khan,21,other,drug_trafficking,13,2021-07-14,employed,mental_health_counseling_program,shared_housing,no,gcses,[],9
ff237b63-eba3-48dd-82a9-07e67092676a,Jennifer White,25,other,trespassing,1,2023-09-14,self_employed,financial_literacy_program,transitional_housing,yes,gcses,"['driving_license_commercial', 'data_entry', 'electrical_installation', 'customer_service_training', 'welding_certification']",16
2a555293-42ea-4fcd-9612-9954b096cd55,Eric Flores,31,male,trespassing,1,2021-10-11,part_time_employment,addiction_recovery_program,family_support,yes,postgraduate_degree,['health_and_safety_training'],19
ddb57ae4-5a4d-40bb-9d8e-66a3ffd031e6,Laura Wilkinson,24,female,hate_crime,14,2023-10-06,self_employed,job_readiness_program,shared_housing,no,postgraduate_degree,[],8
b3c75685-2f86-4255-a093-a58faa6dcb6c,Julie Pittman,57,female,cybercrime,12,2024-09-24,employed,addiction_recovery_program,family_support,yes,vocational_ualification,"['health_and_safety_training', 'driving_license_commercial', 'it_support_certification']",16
f650675f-e08a-400b-94d5-034130bba32a,Michael Ryan,23,female,hate_crime,11,2024-01-27,unemployed,computer_skills_trainingparenting_skills_workshop,family_support,no,undergraduate_degree,"['communication_skills', 'data_entry', 'forklift_operation']",14
68a141e7-1b67-461c-a3a3-a497125b0915,Mr. Arthur Grant Jr.,36,male,tax_evasion,13,2020-11-27,part_time_employment,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,family_support,yes,postgraduate_degree,['welding_certification'],19
dd6658fe-1394-4b77-bafc-ebd76945ff73,Edward Johnson,42,male,hate_crime,11,2021-01-12,self_employed,vocational_training_program,family_support,yes,postgraduate_degree,"['landscaping_and_gardening', 'plumbing_skills', 'it_support_certification', 'retail_management_basics']",14
f025cdb5-70d1-447f-9fa3-32d98a7b5f12,Michael Salinas,50,other,trespassing,1,2022-06-04,part_time_employment,financial_literacy_program,shared_housing,yes,gcses,"['electrical_installation', 'carpentry_skills', 'coding_basics', 'forklift_operation', 'customer_service_training']",14
f7e90281-5b26-4a8d-aa8e-0a899b4c45ae,Stephanie Campbell,40,male,shoplifting,1,2023-02-22,part_time_employment,none,family_support,no,undergraduate_degree,"['forklift_operation', 'customer_service_training', 'catering_and_hospitality', 'health_and_safety_training']",19
646ed39e-6793-4b25-b4b8-2060163fdb03,Ryan Wilson,18,male,embezzlement,3,2024-02-12,employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,family_support,yes,undergraduate_degree,"['welding_certification', 'retail_management_basics']",1
e6165b14-9d77-4d86-8dac-c3b36b52e87d,Suzanne Robinson,27,other,prostitution,11,2022-07-01,employed,financial_literacy_program,family_support,yes,vocational_ualification,"['catering_and_hospitality', 'carpentry_skills']",1
9b9fe967-ade4-4dbd-b78e-472a709f7dee,Brenda Holt,21,female,cybercrime,15,2022-03-23,self_employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,stable_housing,no,no_formal_qualification,"['forklift_operation', 'project_management_basics', 'retail_management_basics', 'small_business_basics']",9
78e54402-3afc-40c5-be24-a324f4e73a5f,Claudia Richard,41,other,domestic_violence,10,2024-09-26,part_time_employment,mental_health_counseling_program,family_support,no,a_levels,"['coding_basics', 'it_support_certification', 'communication_skills', 'health_and_safety_training']",16
3a6cf52b-947c-4bcf-a715-c64b24568a80,Taylor Malone,42,female,drug_trafficking,14,2023-07-01,unemployed,none,family_support,no,a_levels,"['communication_skills', 'forklift_operation']",14
43263f4e-4761-4444-b8fb-d2756546840b,Thomas Salinas,55,other,tax_evasion,14,2022-08-15,self_employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,transitional_housing,yes,no_formal_qualification,['data_entry'],7
ce882e44-1f22-4b66-bd6f-c86f8cfaa53c,Dr. Susan Herrera DVM,27,other,embezzlement,8,2022-05-26,self_employed,job_readiness_program,shared_housing,no,gcses,[],17
91694c8d-7782-4e6a-99fb-3244fe425a7c,Megan Joseph,40,female,prostitution,14,2020-08-23,self_employed,none,transitional_housing,yes,a_levels,"['communication_skills', 'retail_management_basics']",2
113850e5-3209-43c3-9d77-80bd6e99a18a,Jennifer Evans,25,female,arson,13,2021-03-11,unemployed,job_readiness_program,family_support,no,no_formal_qualification,['catering_and_hospitality'],2
783e7b5d-aa87-4870-b1fe-556133154972,Andrea Neal,44,male,vandalism,1,2024-05-15,unemployed,anger_management_program,family_support,yes,vocational_ualification,[],14
2d411d07-d40b-44a2-890b-9967d3bbed32,Peggy Brown,35,male,trespassing,2,2022-04-02,employed,vocational_training_program,shared_housing,no,vocational_ualification,['customer_service_training'],14
fac75a1f-054a-4e6c-8a0d-f56e61547ea2,Lauren Richardson,48,female,stalking,10,2021-12-22,part_time_employment,mental_health_counseling_program,family_support,no,no_formal_qualification,[],17
2bda4ada-4d2d-4ad1-ac1f-0ced2ba35b72,Michael Chandler,42,male,motor_vehicle_theft,4,2024-07-10,employed,financial_literacy_program,shared_housing,no,no_formal_qualification,['plumbing_skills'],15
9a1bf3d5-b948-443c-b395-ed55076a195d,Peter Hall,30,female,arson,12,2024-02-25,employed,financial_literacy_program,transitional_housing,no,gcses,"['catering_and_hospitality', 'project_management_basics']",6
bafc0dfd-60a1-481f-a702-0adcc7a62d40,Mark Meyer,19,other,domestic_violence,10,2020-04-04,self_employed,none,transitional_housing,no,gcses,"['driving_license_commercial', 'landscaping_and_gardening', 'plumbing_skills']",0
9d2aacd9-b956-4194-b8a1-7c5ed0fe9343,Timothy Jimenez,50,male,cybercrime,14,2021-10-06,part_time_employment,none,shared_housing,no,no_formal_qualification,"['customer_service_training', 'small_business_basics', 'health_and_safety_training']",16
245371b4-f353-48d6-830f-b03d85feb70a,Jeffrey Perez,34,female,drug_trafficking,15,2022-04-06,self_employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,transitional_housing,no,postgraduate_degree,"['coding_basics', 'driving_license_commercial', 'retail_management_basics']",13
269d3cdd-8454-48de-87f5-3cfa5d96eedd,Tracy Morrison,27,female,drug_trafficking,14,2020-07-25,part_time_employment,job_readiness_program,shared_housing,no,undergraduate_degree,[],0
8a13f7cb-ca83-4f32-8085-3055776c1322,Erika Flores,52,female,vandalism,1,2021-03-22,employed,none,family_support,no,vocational_ualification,"['carpentry_skills', 'catering_and_hospitality']",10
316fb651-574d-4105-8eae-caa055c05ccb,Brittany Snyder,20,male,vandalism,2,2020-04-16,part_time_employment,vocational_training_program,shared_housing,no,no_formal_qualification,"['it_support_certification', 'landscaping_and_gardening']",2
9c6b84f9-50e6-4d0d-b07c-ec8431bb5220,Kaitlin White,47,female,arson,15,2024-04-18,unemployed,none,family_support,yes,postgraduate_degree,['project_management_basics'],11
716b7370-af5b-431b-b559-e5bdc8755ebb,Joseph Baldwin,41,male,disorderly_conduct,1,2023-01-07,part_time_employment,anger_management_program,family_support,yes,gcses,"['communication_skills', 'landscaping_and_gardening', 'welding_certification']",19
37810472-4ff4-4c22-b36b-3dde30419c6d,David Chavez,19,male,burglary,8,2021-10-24,employed,financial_literacy_program,shared_housing,no,vocational_ualification,"['it_support_certification', 'first_aid_certification', 'carpentry_skills', 'welding_certification', 'communication_skills']",0
58862638-ce24-458d-82a8-8fc85e54e1fe,Ronald Mercer,34,female,identity_theft,6,2020-10-15,part_time_employment,vocational_training_program,family_support,no,undergraduate_degree,"['first_aid_certification', 'electrical_installation']",15
cdc53c56-dd50-4cc5-8ad6-2b2121388c51,Natalie Wilkinson,26,other,embezzlement,7,2022-06-24,part_time_employment,financial_literacy_program,shared_housing,yes,undergraduate_degree,[],17
df645883-410e-460b-90eb-b97318cd49ad,Kathryn Petty,35,other,shoplifting,2,2023-05-03,part_time_employment,computer_skills_trainingparenting_skills_workshop,shared_housing,yes,gcses,"['landscaping_and_gardening', 'coding_basics', 'communication_skills', 'welding_certification']",10
3564c468-e6a2-476a-a58f-90e3e71b77ce,Daniel Wolfe,46,other,trespassing,2,2024-02-29,employed,computer_skills_trainingparenting_skills_workshop,family_support,no,no_formal_qualification,"['coding_basics', 'catering_and_hospitality']",6
0f824ca7-7eb2-4b39-9a4d-20bd1cf3f7ef,Sherry Payne,58,other,domestic_violence,7,2024-08-30,employed,vocational_training_program,transitional_housing,yes,vocational_ualification,"['driving_license_commercial', 'customer_service_training']",18
c071fb48-6e18-4088-a702-257d92c396f4,Megan Owen,54,male,motor_vehicle_theft,7,2022-11-27,employed,job_readiness_program,family_support,no,gcses,"['carpentry_skills', 'project_management_basics', 'driving_license_commercial']",8
02a07d59-faa2-414a-8b7e-a9dd38b414db,Ethan Perkins,56,female,shoplifting,2,2021-09-23,part_time_employment,addiction_recovery_program,shared_housing,no,undergraduate_degree,"['welding_certification', 'coding_basics']",7
063f5736-a06a-43fc-b180-60e3368beec7,Aaron Compton,47,female,prostitution,15,2020-12-25,part_time_employment,financial_literacy_program,shared_housing,no,undergraduate_degree,"['driving_license_commercial', 'health_and_safety_training', 'electrical_installation', 'small_business_basics']",20
503369d5-0334-4159-9b1a-3539cfe692bb,Ashley Meadows,51,male,stalking,3,2021-07-21,unemployed,job_readiness_program,family_support,no,postgraduate_degree,"['communication_skills', 'it_support_certification', 'catering_and_hospitality', 'retail_management_basics']",8
